-1.	1.	1.
-0.99	1.	0.9801
-0.98	1.	0.9603999999999999
-0.97	1.	0.9409
-0.96	1.	0.9216
-0.95	1.	0.9025
-0.94	1.	0.8835999999999999
-0.9299999999999999	1.	0.8648999999999999
-0.92	1.	0.8464
-0.91	1.	0.8281000000000001
-0.9	1.	0.81
-0.89	1.	0.7921
-0.88	1.	0.7744
-0.87	1.	0.7569
-0.86	1.	0.7395999999999999
-0.85	1.	0.7224999999999999
-0.84	1.	0.7055999999999999
-0.83	1.	0.6889
-0.8200000000000001	1.	0.6724000000000001
-0.81	1.	0.6561000000000001
-0.8	1.	0.6400000000000001
-0.79	1.	0.6241000000000001
-0.78	1.	0.6084
-0.77	1.	0.5929
-0.76	1.	0.5776
-0.75	1.	0.5625
-0.74	1.	0.5476
-0.73	1.	0.5328999999999999
-0.72	1.	0.5184
-0.71	1.	0.5041
-0.7	1.	0.48999999999999994
-0.69	1.	0.4760999999999999
-0.6799999999999999	1.	0.4623999999999999
-0.6699999999999999	1.	0.4488999999999999
-0.6599999999999999	1.	0.4355999999999999
-0.6499999999999999	1.	0.4224999999999999
-0.64	1.	0.4096
-0.63	1.	0.39690000000000003
-0.62	1.	0.3844
-0.61	1.	0.3721
-0.6	1.	0.36
-0.59	1.	0.34809999999999997
-0.5800000000000001	1.	0.3364000000000001
-0.5700000000000001	1.	0.3249000000000001
-0.56	1.	0.31360000000000005
-0.55	1.	0.30250000000000005
-0.54	1.	0.2916
-0.53	1.	0.28090000000000004
-0.52	1.	0.27040000000000003
-0.51	1.	0.2601
-0.5	1.	0.25
-0.49	1.	0.24009999999999998
-0.48	1.	0.2304
-0.47	1.	0.22089999999999999
-0.45999999999999996	1.	0.21159999999999995
-0.44999999999999996	1.	0.20249999999999996
-0.43999999999999995	1.	0.19359999999999997
-0.42999999999999994	1.	0.18489999999999995
-0.42000000000000004	1.	0.17640000000000003
-0.41000000000000003	1.	0.16810000000000003
-0.4	1.	0.16000000000000003
-0.39	1.	0.1521
-0.38	1.	0.1444
-0.37	1.	0.1369
-0.36	1.	0.1296
-0.35	1.	0.12249999999999998
-0.33999999999999997	1.	0.11559999999999998
-0.32999999999999996	1.	0.10889999999999997
-0.31999999999999995	1.	0.10239999999999996
-0.30999999999999994	1.	0.09609999999999996
-0.29999999999999993	1.	0.08999999999999996
-0.29000000000000004	1.	0.08410000000000002
-0.28	1.	0.07840000000000001
-0.27	1.	0.0729
-0.26	1.	0.06760000000000001
-0.25	1.	0.0625
-0.24	1.	0.0576
-0.22999999999999998	1.	0.05289999999999999
-0.21999999999999997	1.	0.04839999999999999
-0.20999999999999996	1.	0.044099999999999986
-0.19999999999999996	1.	0.03999999999999998
-0.18999999999999995	1.	0.03609999999999998
-0.17999999999999994	1.	0.03239999999999998
-0.16999999999999993	1.	0.028899999999999974
-0.16000000000000003	1.	0.02560000000000001
-0.15000000000000002	1.	0.022500000000000006
-0.14	1.	0.019600000000000003
-0.13	1.	0.016900000000000002
-0.12	1.	0.0144
-0.10999999999999999	1.	0.012099999999999998
-0.09999999999999998	1.	0.009999999999999995
-0.08999999999999997	1.	0.008099999999999994
-0.07999999999999996	1.	0.006399999999999993
-0.06999999999999995	1.	0.004899999999999993
-0.05999999999999994	1.	0.003599999999999993
-0.04999999999999993	1.	0.0024999999999999935
-0.040000000000000036	1.	0.001600000000000003
-0.030000000000000027	1.	0.0009000000000000016
-0.020000000000000018	1.	0.0004000000000000007
-0.010000000000000009	1.	0.00010000000000000018
0.	1.	0.
0.010000000000000009	1.	0.00010000000000000018
0.020000000000000018	1.	0.0004000000000000007
0.030000000000000027	1.	0.0009000000000000016
0.040000000000000036	1.	0.001600000000000003
0.050000000000000044	1.	0.0025000000000000044
0.06000000000000005	1.	0.0036000000000000064
0.07000000000000006	1.	0.0049000000000000085
0.08000000000000007	1.	0.006400000000000012
0.09000000000000008	1.	0.008100000000000015
0.10000000000000009	1.	0.010000000000000018
0.1100000000000001	1.	0.012100000000000022
0.1200000000000001	1.	0.014400000000000026
0.13000000000000012	1.	0.01690000000000003
0.14000000000000012	1.	0.019600000000000034
0.15000000000000013	1.	0.02250000000000004
0.15999999999999992	1.	0.025599999999999973
0.16999999999999993	1.	0.028899999999999974
0.17999999999999994	1.	0.03239999999999998
